Removed Pin From Net: NetName=DO1 Pin=C1-1
Removed Pin From Net: NetName=NetC1_2 Pin=C1-2
Removed Pin From Net: NetName=DO2 Pin=C8-1
Removed Pin From Net: NetName=NetC8_2 Pin=C8-2
Removed Pin From Net: NetName=NetC11_1 Pin=C11-1
Removed Pin From Net: NetName=NetC17_1 Pin=C17-1
Removed Pin From Net: NetName=GND Pin=C21-1
Removed Pin From Net: NetName=VCC5V Pin=C21-2
Removed Pin From Net: NetName=B Pin=C25-1
Removed Pin From Net: NetName=GND Pin=C25-2
Removed Pin From Net: NetName=GND Pin=C26-1
Removed Pin From Net: NetName=A Pin=C26-2
Removed Pin From Net: NetName=NetC11_1 Pin=D4-1
Removed Pin From Net: NetName=NetC17_1 Pin=D7-1
Removed Pin From Net: NetName=B Pin=D9-1
Removed Pin From Net: NetName=A Pin=D9-2
Removed Pin From Net: NetName=GND Pin=D9-3
Removed Pin From Net: NetName=NetC11_1 Pin=P7-1
Removed Pin From Net: NetName=24V Pin=P7-2
Removed Pin From Net: NetName=NetC17_1 Pin=P10-1
Removed Pin From Net: NetName=24V Pin=P10-2
Removed Pin From Net: NetName=DO1 Pin=R2-1
Removed Pin From Net: NetName=NetC1_2 Pin=R2-2
Removed Pin From Net: NetName=DO2 Pin=R12-1
Removed Pin From Net: NetName=NetC8_2 Pin=R12-2
Removed Pin From Net: NetName=24V Pin=R17-1
Removed Pin From Net: NetName=NetC11_1 Pin=R18-1
Removed Pin From Net: NetName=24V Pin=R28-1
Removed Pin From Net: NetName=NetC17_1 Pin=R31-1
Removed Pin From Net: NetName=NetR43_1 Pin=R43-1
Removed Pin From Net: NetName=3.3V Pin=R43-2
Removed Pin From Net: NetName=GND Pin=R44-1
Removed Pin From Net: NetName=B Pin=R44-2
Removed Pin From Net: NetName=A Pin=R46-1
Removed Pin From Net: NetName=B Pin=R46-2
Removed Pin From Net: NetName=VCC5V Pin=R48-1
Removed Pin From Net: NetName=A Pin=R48-2
Removed Pin From Net: NetName=GND Pin=R49-1
Removed Pin From Net: NetName=NetR49_2 Pin=R49-2
Removed Pin From Net: NetName=NetC11_1 Pin=U3-2
Removed Pin From Net: NetName=NetC17_1 Pin=U6-2
Removed Pin From Net: NetName=485RX Pin=U8-1
Removed Pin From Net: NetName=NetR49_2 Pin=U8-2
Removed Pin From Net: NetName=NetR49_2 Pin=U8-3
Removed Pin From Net: NetName=485TX Pin=U8-4
Removed Pin From Net: NetName=A Pin=U8-6
Removed Pin From Net: NetName=B Pin=U8-7
Removed Pin From Net: NetName=VCC5V Pin=U8-8
Removed Pin From Net: NetName=NetR43_1 Pin=U9-1
Removed Pin From Net: NetName=485DE Pin=U9-2
Removed Pin From Net: NetName=NetR49_2 Pin=U9-3
Removed Pin From Net: NetName=3.3V Pin=U9-4
Removed Member From Class: ClassName=电磁阀V3.0 Member=C41
Removed Member From Class: ClassName=电磁阀V3.0 Member=C42
Removed Member From Class: ClassName=电磁阀V3.0 Member=C43
Change Component Footprint: Designator=P7 Old Footprint=2Pin-2.54A New Footprint=3PIN-2.54
Change Component Footprint: Designator=D9 Old Footprint=SOT-23-3 New Footprint=DO-214AC
Change Component Comment : Designator=R44 Old Comment=4.7KΩ (4701) ±1% New Comment=1KΩ (1001) ±1%
Change Component Comment : Designator=R46 Old Comment=120Ω (1200) ±1% New Comment=4.7KΩ (4701) ±1%
Change Component Comment : Designator=P7 Old Comment=Harder_2 New Comment=harder_3
Change Component Comment : Designator=D9 Old Comment=SM712 New Comment=SMAJ6.5CA
Change Component Comment : Designator=U8 Old Comment=SP485EEN-L/TR New Comment=MAX485ESA
Change Component Designator: OldDesignator=3V3 NewDesignator=1
Change Component Designator: OldDesignator=R28 NewDesignator=R26
Change Component Designator: OldDesignator=R29 NewDesignator=R27
Change Component Designator: OldDesignator=R30 NewDesignator=R28
Change Component Designator: OldDesignator=R31 NewDesignator=R29
Change Component Designator: OldDesignator=R32 NewDesignator=R30
Change Component Designator: OldDesignator=R33 NewDesignator=R31
Change Component Designator: OldDesignator=R34 NewDesignator=R32
Change Component Designator: OldDesignator=R35 NewDesignator=R33
Change Component Designator: OldDesignator=R36 NewDesignator=R34
Change Component Designator: OldDesignator=R37 NewDesignator=R35
Change Component Designator: OldDesignator=R38 NewDesignator=R36
Change Component Designator: OldDesignator=R39 NewDesignator=R37
Change Component Designator: OldDesignator=R42 NewDesignator=R43
Change Component Designator: OldDesignator=R45 NewDesignator=R48
Change Component Designator: OldDesignator=R47 NewDesignator=R49
Change Component Designator: OldDesignator=U7 NewDesignator=U9
Change component parameters: Designator = "R44"; Footprint = "LC-0603_R"; UniqueID = "\KBPWSPSE"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_21904.html"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SuppliersPartNumber"; Value = "C21190"; VariantName = "[No Variations]"
Change component parameters: Designator = "R46"; Footprint = "LC-0603_R"; UniqueID = "\DWEBLDTE"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_23889.html"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SuppliersPartNumber"; Value = "C23162"; VariantName = "[No Variations]"
Change component parameters: Designator = "D9"; Footprint = "DO-214AC"; UniqueID = "\YLUGUFAU"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Code_JEDEC"; Value = "DO-214-AB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDocument"; Value = "Sep-1996"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageReference"; Value = "SMC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Added Component: Designator=C19(LC-0603_C)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_15331.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C14663"; VariantName = "[No Variations]"
Added Component: Designator=C20(LC-0603_C)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_15331.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C14663"; VariantName = "[No Variations]"
Added Component: Designator=D8(DO-214AC)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Code_JEDEC"; Value = "DO-214-AB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDocument"; Value = "Sep-1996"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "SMC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Added Component: Designator=D10(LL-34)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Diode, Thru-Hole; 2 Leads; 0.7 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "DIODE-0.7"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Added Component: Designator=D12(LC-0603_LED_S1)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_2659.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C2286"; VariantName = "[No Variations]"
Added Component: Designator=D13(LC-0603_LED_S1)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_73150.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C72041"; VariantName = "[No Variations]"
Added Component: Designator=D14(DO-214AC)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Code_JEDEC"; Value = "DO-214-AB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDocument"; Value = "Sep-1996"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "SMC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Added Component: Designator=GROUND1(TEST_POINT)
Add component. Clean all parameters for all variants
Added Component: Designator=P9(3PIN-2.54)
Add component. Clean all parameters for all variants
Added Component: Designator=R38(LC-0603_R)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_23889.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C23162"; VariantName = "[No Variations]"
Added Component: Designator=R39(LC-0603_R)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_23889.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C23162"; VariantName = "[No Variations]"
Added Component: Designator=R42(LC-0603_R)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_21904.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C21190"; VariantName = "[No Variations]"
Added Component: Designator=R45(LC-0603_R)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_23933.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C23206"; VariantName = "[No Variations]"
Added Component: Designator=R47(LC-0603_R)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "供应商链接"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.szlcsc.com/product/details_23889.html"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier"; Value = "LC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SuppliersPartNumber"; Value = "C23162"; VariantName = "[No Variations]"
Added Component: Designator=U7(SOIC-14_150mil)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=C9-1
Added Pin To Net: NetName=GND Pin=C15-1
Added Pin To Net: NetName=GND Pin=C19-2
Added Pin To Net: NetName=NetR43_1 Pin=C20-1
Added Pin To Net: NetName=GND Pin=C20-2
Added Pin To Net: NetName=GND Pin=D4-1
Added Pin To Net: NetName=GND Pin=D7-1
Added Pin To Net: NetName=NetR49_2 Pin=D8-1
Added Pin To Net: NetName=NetR49_2 Pin=D9-1
Added Pin To Net: NetName=NetR43_1 Pin=D10-1
Added Pin To Net: NetName=GND Pin=D12-K
Added Pin To Net: NetName=GND Pin=D13-K
Added Pin To Net: NetName=GND Pin=P7-1
Added Pin To Net: NetName=24V Pin=P7-3
Added Pin To Net: NetName=GND Pin=P9-1
Added Pin To Net: NetName=24V Pin=P9-3
Added Pin To Net: NetName=GND Pin=R16-1
Added Pin To Net: NetName=GND Pin=R29-1
Added Pin To Net: NetName=GND Pin=R38-1
Added Pin To Net: NetName=NetR49_2 Pin=R38-2
Added Pin To Net: NetName=NetC11_1 Pin=R39-1
Added Pin To Net: NetName=NetR43_1 Pin=R45-2
Added Pin To Net: NetName=GND Pin=U3-2
Added Pin To Net: NetName=GND Pin=U6-2
Added Pin To Net: NetName=NetC11_1 Pin=U7-1
Added Pin To Net: NetName=NetC17_1 Pin=U7-4
Added Pin To Net: NetName=NetC17_1 Pin=U7-5
Added Pin To Net: NetName=GND Pin=U7-7
Added Pin To Net: NetName=NetR43_1 Pin=U7-13
Added Pin To Net: NetName=NetR49_2 Pin=U8-7
Change Net Name : Old Net Name=Net3V3_1 New Net Name=Net1_1
Change Net Name : Old Net Name=NetC1_2 New Net Name=NetD1_2
Change Net Name : Old Net Name=NetC2_2 New Net Name=NetC1_2
Change Net Name : Old Net Name=NetC3_2 New Net Name=NetC2_2
Change Net Name : Old Net Name=NetC8_2 New Net Name=NetD3_2
Change Net Name : Old Net Name=NetC9_2 New Net Name=NetC7_2
Change Net Name : Old Net Name=NetC10_2 New Net Name=NetC8_2
Change Net Name : Old Net Name=NetC11_1 New Net Name=TXD
Change Net Name : Old Net Name=NetC11_2 New Net Name=NetC9_2
Change Net Name : Old Net Name=NetC12_1 New Net Name=NetC10_1
Change Net Name : Old Net Name=NetC13_2 New Net Name=NetC11_2
Change Net Name : Old Net Name=NetC14_2 New Net Name=NetC12_2
Change Net Name : Old Net Name=NetC17_1 New Net Name=RXD
Change Net Name : Old Net Name=NetC17_2 New Net Name=NetC15_2
Change Net Name : Old Net Name=NetC24_2 New Net Name=NetC23_2
Change Net Name : Old Net Name=NetC30_1 New Net Name=NetC27_1
Change Net Name : Old Net Name=NetC31_1 New Net Name=NetC28_1
Change Net Name : Old Net Name=NetC33_1 New Net Name=NetC30_1
Change Net Name : Old Net Name=NetC34_1 New Net Name=NetC31_1
Change Net Name : Old Net Name=NetC36_2 New Net Name=NetC33_2
Change Net Name : Old Net Name=NetD8_1 New Net Name=NetD11_1
Change Net Name : Old Net Name=NetD10_1 New Net Name=NetD15_1
Change Net Name : Old Net Name=NetF2_1 New Net Name=NetF4_1
Change Net Name : Old Net Name=NetR5_1 New Net Name=NetR4_1
Change Net Name : Old Net Name=NetR8_2 New Net Name=NetR7_2
Change Net Name : Old Net Name=NetR13_1 New Net Name=NetR11_1
Change Net Name : Old Net Name=NetR16_2 New Net Name=NetR14_2
Change Net Name : Old Net Name=NetR23_2 New Net Name=NetR21_2
Change Net Name : Old Net Name=NetR25_2 New Net Name=NetR23_2
Change Net Name : Old Net Name=NetR27_2 New Net Name=NetR25_2
Change Net Name : Old Net Name=NetR43_1 New Net Name=NetC20_1
Change Net Name : Old Net Name=NetR49_2 New Net Name=NetD8_1
Added Pin To Net: NetName=+3.3V Pin=C19-1
Added Pin To Net: NetName=+3.3V Pin=R39-2
Added Pin To Net: NetName=+3.3V Pin=R46-1
Added Pin To Net: NetName=+3.3V Pin=R47-1
Added Pin To Net: NetName=+3.3V Pin=U7-14
Added Pin To Net: NetName=+3.3V Pin=U8-8
Added Net: Name=+3.3V
Added Pin To Net: NetName=1Y Pin=R42-2
Added Pin To Net: NetName=1Y Pin=U7-2
Added Pin To Net: NetName=1Y Pin=U7-11
Added Net: Name=1Y
Added Pin To Net: NetName=2A Pin=U7-3
Added Pin To Net: NetName=2A Pin=U7-8
Added Net: Name=2A
Added Pin To Net: NetName=GROUND Pin=D8-2
Added Pin To Net: NetName=GROUND Pin=D14-1
Added Pin To Net: NetName=GROUND Pin=GROUND1-1
Added Net: Name=GROUND
Added Pin To Net: NetName=NetD9_2 Pin=D9-2
Added Pin To Net: NetName=NetD9_2 Pin=D14-2
Added Pin To Net: NetName=NetD9_2 Pin=R47-2
Added Pin To Net: NetName=NetD9_2 Pin=U8-6
Added Net: Name=NetD9_2
Added Pin To Net: NetName=NetD10_2 Pin=D10-2
Added Pin To Net: NetName=NetD10_2 Pin=R45-1
Added Pin To Net: NetName=NetD10_2 Pin=U7-10
Added Pin To Net: NetName=NetD10_2 Pin=U8-4
Added Net: Name=NetD10_2
Added Pin To Net: NetName=NetD12_A Pin=D12-A
Added Pin To Net: NetName=NetD12_A Pin=R42-1
Added Net: Name=NetD12_A
Added Pin To Net: NetName=NetD13_A Pin=D13-A
Added Pin To Net: NetName=NetD13_A Pin=R44-1
Added Net: Name=NetD13_A
Added Pin To Net: NetName=NetP7_2 Pin=P7-2
Added Pin To Net: NetName=NetP7_2 Pin=R15-1
Added Net: Name=NetP7_2
Added Pin To Net: NetName=NetP9_2 Pin=P9-2
Added Pin To Net: NetName=NetP9_2 Pin=R26-1
Added Net: Name=NetP9_2
Added Pin To Net: NetName=NetR44_2 Pin=R44-2
Added Pin To Net: NetName=NetR44_2 Pin=U7-6
Added Net: Name=NetR44_2
Added Pin To Net: NetName=NetR46_2 Pin=R46-2
