Change Component Designator: OldDesignator=+? NewDesignator=+1
Change Component Designator: OldDesignator=R? NewDesignator=R26
Change Component Designator: OldDesignator=R? NewDesignator=R27
Change Component Designator: OldDesignator=R? NewDesignator=R28
Change Component Designator: OldDesignator=R? NewDesignator=R29
Change Component Designator: OldDesignator=R? NewDesignator=R30
Change Component Designator: OldDesignator=R? NewDesignator=R31
Change Component Designator: OldDesignator=R? NewDesignator=R32
Change Component Designator: OldDesignator=R? NewDesignator=R33
Change Component Designator: OldDesignator=R? NewDesignator=R34
Change Component Designator: OldDesignator=R? NewDesignator=R35
Change Component Designator: OldDesignator=R? NewDesignator=R36
Change Component Designator: OldDesignator=R? NewDesignator=R37
Change Component Designator: OldDesignator=R? NewDesignator=R38
Change Component Designator: OldDesignator=R? NewDesignator=R39
Change Component Designator: OldDesignator=R? NewDesignator=R40
Change Component Designator: OldDesignator=R? NewDesignator=R41
Change Component Designator: OldDesignator=R? NewDesignator=R42
Change Component Designator: OldDesignator=R? NewDesignator=R43
Change Component Designator: OldDesignator=R? NewDesignator=R44
Change Component Designator: OldDesignator=R? NewDesignator=R45
Change Component Designator: OldDesignator=R? NewDesignator=R46
Change Component Designator: OldDesignator=R? NewDesignator=R47
Change Component Designator: OldDesignator=R? NewDesignator=R48
Change Component Designator: OldDesignator=R? NewDesignator=R49
Change Component Designator: OldDesignator=R? NewDesignator=R50
Change Component Designator: OldDesignator=R? NewDesignator=R51
Change Component Designator: OldDesignator=R? NewDesignator=R52
Change Component Designator: OldDesignator=R? NewDesignator=R53
Change Component Designator: OldDesignator=R? NewDesignator=R54
Change Component Designator: OldDesignator=R? NewDesignator=R55
Change Component Designator: OldDesignator=R? NewDesignator=R56
Change Component Designator: OldDesignator=R? NewDesignator=R57
Change Component Designator: OldDesignator=R? NewDesignator=R58
Change Component Designator: OldDesignator=R? NewDesignator=R59
Change Component Designator: OldDesignator=R? NewDesignator=R60
Change Component Designator: OldDesignator=R? NewDesignator=R61
Change Component Designator: OldDesignator=R? NewDesignator=R62
Change Component Designator: OldDesignator=R? NewDesignator=R63
Change Component Designator: OldDesignator=R? NewDesignator=R64
Change Component Designator: OldDesignator=R? NewDesignator=R65
Change Component Designator: OldDesignator=R? NewDesignator=R66
Change Component Designator: OldDesignator=R? NewDesignator=R67
Change Component Designator: OldDesignator=RL? NewDesignator=RL1
Change Component Designator: OldDesignator=RL? NewDesignator=RL2
Change Component Designator: OldDesignator=S? NewDesignator=S1
Change Component Designator: OldDesignator=S? NewDesignator=S2
Change Component Designator: OldDesignator=S? NewDesignator=S3
Change Component Designator: OldDesignator=U? NewDesignator=U1
Change Component Designator: OldDesignator=U? NewDesignator=U2
Change Component Designator: OldDesignator=U? NewDesignator=U3
Change Component Designator: OldDesignator=U? NewDesignator=U4
Change Component Designator: OldDesignator=U? NewDesignator=U5
Change Component Designator: OldDesignator=U? NewDesignator=U6
Change Component Designator: OldDesignator=U? NewDesignator=U7
Change Component Designator: OldDesignator=U? NewDesignator=U8
Change Component Designator: OldDesignator=U? NewDesignator=U9
Change Component Designator: OldDesignator=U? NewDesignator=U10
Change Component Designator: OldDesignator=U? NewDesignator=U11
Change Component Designator: OldDesignator=U? NewDesignator=U12
Change Component Designator: OldDesignator=V? NewDesignator=V1
Change Component Designator: OldDesignator=V? NewDesignator=V2
Change Component Designator: OldDesignator=XS? NewDesignator=XS1
Change Component Designator: OldDesignator=XS? NewDesignator=XS2
Change Component Designator: OldDesignator=XS? NewDesignator=XS3
Change Component Designator: OldDesignator=Y? NewDesignator=Y1
Change Component Designator: OldDesignator=Y? NewDesignator=Y2
Change Net Name : Old Net Name=Net+?_1 New Net Name=Net+1_1
Change Net Name : Old Net Name=Net?_1 New Net Name=Net1_1
Change Net Name : Old Net Name=NetC?_1 New Net Name=NetC11_1
Change Net Name : Old Net Name=NetC?_1 New Net Name=NetC12_1
Change Net Name : Old Net Name=NetC?_1 New Net Name=NetC17_1
Change Net Name : Old Net Name=NetC?_1 New Net Name=NetC30_1
Change Net Name : Old Net Name=NetC?_1 New Net Name=NetC31_1
Change Net Name : Old Net Name=NetC?_1 New Net Name=NetC33_1
Change Net Name : Old Net Name=NetC?_1 New Net Name=NetC34_1
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC1_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC2_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC3_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC8_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC9_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC10_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC11_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC13_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC14_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC17_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC24_2
Change Net Name : Old Net Name=NetC?_2 New Net Name=NetC36_2
Change Net Name : Old Net Name=NetD?_1 New Net Name=NetD8_1
Change Net Name : Old Net Name=NetD?_1 New Net Name=NetD10_1
Change Net Name : Old Net Name=NetD?_2 New Net Name=NetD2_2
Change Net Name : Old Net Name=NetD?_A New Net Name=NetD5_A
Change Net Name : Old Net Name=NetD?_A New Net Name=NetD6_A
Change Net Name : Old Net Name=NetF?_1 New Net Name=NetF1_1
Change Net Name : Old Net Name=NetF?_1 New Net Name=NetF2_1
Change Net Name : Old Net Name=NetF?_2 New Net Name=NetF1_2
Change Net Name : Old Net Name=NetIC?_2 New Net Name=NetIC1_2
Change Net Name : Old Net Name=NetIC?_6 New Net Name=NetIC1_6
Change Net Name : Old Net Name=NetLED?_1 New Net Name=NetLED1_1
Change Net Name : Old Net Name=NetLED?_1 New Net Name=NetLED2_1
Change Net Name : Old Net Name=NetLED?_1 New Net Name=NetLED3_1
Change Net Name : Old Net Name=NetLED?_1 New Net Name=NetLED4_1
Change Net Name : Old Net Name=NetLED?_1 New Net Name=NetLED5_1
Change Net Name : Old Net Name=NetLED?_2 New Net Name=NetLED2_2
Change Net Name : Old Net Name=NetLED?_2 New Net Name=NetLED5_2
Change Net Name : Old Net Name=NetLED?_3 New Net Name=NetLED2_3
Change Net Name : Old Net Name=NetLED?_3 New Net Name=NetLED5_3
Change Net Name : Old Net Name=NetP?_1 New Net Name=NetP1_1
Change Net Name : Old Net Name=NetP?_1 New Net Name=NetP4_1
Change Net Name : Old Net Name=NetP?_3 New Net Name=NetP15_3
Change Net Name : Old Net Name=NetP?_4 New Net Name=NetP15_4
Change Net Name : Old Net Name=NetQ?_1 New Net Name=NetQ2_1
Change Net Name : Old Net Name=NetQ?_1 New Net Name=NetQ4_1
Change Net Name : Old Net Name=NetQ?_1 New Net Name=NetQ5_1
Change Net Name : Old Net Name=NetQ?_1 New Net Name=NetQ6_1
Change Net Name : Old Net Name=NetQ?_1 New Net Name=NetQ7_1
Change Net Name : Old Net Name=NetQ?_1 New Net Name=NetQ8_1
Change Net Name : Old Net Name=NetQ?_3 New Net Name=NetQ2_3
Change Net Name : Old Net Name=NetR?_1 New Net Name=NetR5_1
Change Net Name : Old Net Name=NetR?_1 New Net Name=NetR13_1
Change Net Name : Old Net Name=NetR?_1 New Net Name=NetR40_1
Change Net Name : Old Net Name=NetR?_1 New Net Name=NetR43_1
Change Net Name : Old Net Name=NetR?_1 New Net Name=NetR50_1
Change Net Name : Old Net Name=NetR?_1 New Net Name=NetR55_1
Change Net Name : Old Net Name=NetR?_2 New Net Name=NetR8_2
Change Net Name : Old Net Name=NetR?_2 New Net Name=NetR16_2
Change Net Name : Old Net Name=NetR?_2 New Net Name=NetR23_2
Change Net Name : Old Net Name=NetR?_2 New Net Name=NetR25_2
Change Net Name : Old Net Name=NetR?_2 New Net Name=NetR27_2
Change Net Name : Old Net Name=NetR?_2 New Net Name=NetR49_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C1 10nF (103) 10% 1KV
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C3 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C4 100uF/16V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C5 680uF35V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C6 10uF (106) 10% 10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C7 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C8 10nF (103) 10% 1KV
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C9 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C10 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C11 10nF (103) 10% 1KV
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C12 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C13 10uF (106) 10% 10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C14 10nF (103) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C15 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C16 10uF (106) 10% 10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C17 10nF (103) 10% 1KV
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C18 10uF (106) 10% 10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C19 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C20 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C21 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C22 1uF (105) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C23 1uF (105) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C24 22nF (223) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C25 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C26 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C27 10uF/10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C28 0.1uF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C29 0.1uF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C30 6pF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C31 6pF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C32 10uF/10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C33 20pF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C34 20pF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C35 0.1uF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C36 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C37 10uF/10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C38 0.1uF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C39 100nF (104) 10% 50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C40 0.1uF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C41 0.1uF/50V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C42 10uF/10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component C43 10uF/10V
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D1 IN4007-M7
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D3 IN4007-M7
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D4 IN4007-M7
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D5 ºìµÆ 0603
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D6 ÂÌµÆ 0603
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D7 IN4007-M7
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D8 1N4148
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D9 SM712
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component D10 1N4148
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component F2 32V/5A
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component IC2 RT9193-33GB
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component LED1 LED-5mm
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component LED3 LED-5mm
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component LED4 LED-5mm
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component LED5 LED2_Ë«É«¹²Òõ
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P1 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P3 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P4 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P5 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P6 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P7 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P8 Harder_4
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P9 Harder_4
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P10 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P11 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P12 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P13 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P14 Harder_2
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component P15 2*3  2.54
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component Q1 BAT54S
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component Q3 BAT54S
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component Q4 SS8050
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component Q5 SS8050
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component Q6 SS8050
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component Q7 SS8050
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component Q8 SS8050
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R1 510¦¸ (5100) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R2 510¦¸ (5100) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R4 200K¦¸ (2003) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R5 2K¦¸ (2001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R6 100K¦¸ (1003) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R7 100K¦¸ (1003) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R8 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R9 0¦¸ (0R0) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R10 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R11 510¦¸ (5100) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R12 510¦¸ (5100) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R13 2K¦¸ (2001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R14 100K¦¸ (1003) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R15 100K¦¸ (1003) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R16 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R17 510¦¸ (5100) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R18 510¦¸ (5100) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R19 0¦¸ (0R0) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R20 0¦¸ (0R0) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R21 4.7K¦¸ (4701) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R22 1.2K¦¸ (1201) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R23 100K¦¸ (1003) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R24 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R25 2K¦¸ (2001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R26 120¦¸ (1200) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R27 2K¦¸ (2001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R28 510¦¸ (5100) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R29 100K¦¸ (1003) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R30 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R31 510¦¸ (5100) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R32 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R33 3.3K¦¸ (3301) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R34 1.2K¦¸ (1201) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R35 4.7K¦¸ (4701) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R36 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R37 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R38 120¦¸ (1200) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R39 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R40 330¦¸ (3300) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R41 0¦¸ (0R0) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R42 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R43 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R44 4.7K¦¸ (4701) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R45 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R46 120¦¸ (1200) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R47 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R48 4.7K¦¸ (4701) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R49 4.7K¦¸ (4701) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R50 330¦¸ (3300) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R51 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R52 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R53 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R54 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R55 0R
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R56 22¦¸ (22R0) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R57 10K
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R58 22¦¸ (22R0) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R59 1K¦¸ (1001) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R60 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R61 10K
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R62 10K
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R63 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R64 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R65 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R66 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component R67 10K¦¸ (1002) ¡À1%
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component RL2 HK4100F-DC5V-SHG
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component S2 6*6*12
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component S3 6*6*12
Added Member To Class: ClassName=µç´Å·§V3.0 Member=Component U1 PC817
